symbol,ex_low,ex_high,ema_mean,ema_var,count,updated_ms
CRVUSDT,bybit,gate,0.0001308528146349,2.1137670815343163e-07,35,1761881102197
CUDISUSDT,gate,bybit,0.0014414524282794,6.47257407681804e-07,57,1761881102223
CYBERUSDT,bybit,binance,0.00033817525431145473,3.181855741086075e-07,41,1761954663983
DEGOUSDT,binance,gate,0.0006144312217007,5.027556790507557e-07,35,1761881102286
DOGEUSDT,binance,bybit,4.946519372516897e-05,1.4013836454618858e-07,40,1761961146147
DOODUSDT,bybit,gate,0.000570000562537,5.91379406180867e-07,34,1761881102345
DYMUSDT,gate,binance,0.0010017322131288,5.896942730078959e-07,27,1761880150806
ERAUSDT,gate,binance,0.0003698439899133,7.266690976955922e-07,8,1761873296240
ETCUSDT,bybit,binance,0.0001443181183935115,9.140220094374169e-08,51,1761955589182
EVAAUSDT,gate,bybit,0.000881369712772,6.148133140824111e-07,45,1761878192168
FFUSDT,bybit,binance,0.000353699506946966,3.977930061902908e-07,22,1761958352416
FILUSDT,binance,bybit,0.000247142287785,5.129485694852993e-07,15,1761705737742
FLMUSDT,bybit,binance,0.0010010822315315074,8.449146547115923e-07,28,1761937737051
GMXUSDT,gate,binance,0.0008045280085588,4.201938680421636e-07,47,1761881102691
GRIFFAINUSDT,bybit,binance,0.0002631567432653711,4.5629580792924185e-07,68,1761962088871
HAEDALUSDT,bybit,binance,0.00021975030201986363,2.0946573475668129e-07,46,1761957428660
HANAUSDT,binance,gate,0.0002519889225946,7.857368355439601e-07,6,1761871423930
HNTUSDT,bybit,gate,0.0003865714534049,5.271172405608271e-07,36,1761877197679
HUSDT,binance,gate,0.0003427496620479,7.395100757896926e-07,7,1761843359170
HYPERUSDT,gate,binance,0.0003107212028047,9.076720488059992e-07,5,1761871424044
HYPERUSDT,gate,bybit,0.0007440665870712,3.504336285300843e-07,28,1761881102876
ICPUSDT,gate,bybit,0.0003987119118135,4.403565544621148e-07,18,1761867489276
ICXUSDT,gate,binance,0.0006287177716191,3.797052978274522e-07,29,1761881102908
INUSDT,bybit,binance,0.0002832752899081,5.93135851760961e-07,14,1761848205823
JOEUSDT,bybit,binance,0.0002806657920856755,5.513853612196486e-07,21,1761959285807
JTOUSDT,gate,bybit,0.0013965662776615,6.570387134181114e-07,15,1761860641849
JTOUSDT,binance,bybit,0.0004065290121358,3.056949059508952e-07,31,1761880151828
JUPUSDT,gate,bybit,0.000491677658144,1.8691093805073893e-07,46,1761881103061
KNCUSDT,gate,binance,0.0005198838704642,4.898174562793622e-07,22,1761878192804
KSMUSDT,gate,binance,0.0006657122162515,3.942305266384595e-07,27,1761877198010
LAUSDT,bybit,binance,0.00022842213301582054,2.7973713005481887e-07,29,1761962089192
LDOUSDT,binance,bybit,0.0001277772455201163,1.8830183772273587e-07,35,1761942599381
LISTAUSDT,gate,binance,0.0005310262877646,4.297427313687882e-07,24,1761876214227
LRCUSDT,gate,bybit,0.0004070533131178,4.823639939974934e-07,23,1761881103242
METISUSDT,binance,bybit,-3.6092420048861436e-05,3.2418672263933e-07,38,1761961146920
MUSDT,gate,bybit,0.0008540012970898,4.867350229067693e-07,48,1761881103503
NEWTUSDT,gate,binance,0.0003461509843614,8.083347322694027e-07,7,1761879181905
NXPCUSDT,bybit,gate,0.0007780465036914,4.6274534087961684e-07,53,1761880152450
OBOLUSDT,bybit,gate,0.0001494346729114,5.845629963107708e-07,14,1761880152455
ONTUSDT,binance,gate,0.0006956623369311,4.668597315542106e-07,24,1761860642479
OXTUSDT,bybit,gate,0.0004341387445875,5.51416939848005e-07,25,1761880152618
PARTIUSDT,binance,bybit,0.00034403986397661104,3.831660462497176e-07,23,1761952787363
PENDLEUSDT,binance,bybit,0.00012315197910229888,4.840546910155551e-07,16,1761933120994
PERPUSDT,binance,bybit,0.00011434010024522852,1.891263322432349e-07,49,1761963024145
PERPUSDT,binance,gate,0.0009983149907666,1.549120209803928e-06,34,1761880152700
PERPUSDT,bybit,gate,0.001090954148566,1.7712425166541588e-06,47,1761880152695
PIXELUSDT,gate,binance,0.0006253158858936,3.963625367476823e-07,31,1761881103823
PIXELUSDT,gate,bybit,0.0010696119769708,5.900056780604799e-07,14,1761881103825
PNUTUSDT,gate,bybit,0.0008535596917482,7.285333035116995e-07,17,1761874251088
POLUSDT,binance,bybit,0.00023280226549155468,2.3760277397667484e-07,32,1761940681458
POPCATUSDT,gate,bybit,0.0006520900416229,6.991915891313654e-07,8,1761869471072
POPCATUSDT,binance,bybit,0.0001564111494852,2.957377844366627e-07,28,1761881103871
PORTALUSDT,gate,binance,0.0023035064574968,3.439801599784801e-06,43,1761880152871
PORTALUSDT,gate,bybit,0.0019193657310883,2.0457343705329274e-06,36,1761879182233
PROMUSDT,binance,gate,0.0009119074225027,6.069242140402281e-07,36,1761881103906
PUFFERUSDT,gate,binance,0.0020903504253871,3.5718559964236584e-06,22,1761880152952
QTUMUSDT,bybit,binance,0.00026577518846595323,1.673039891788136e-07,55,1761963024286
RDNTUSDT,binance,gate,0.0010124527909926,8.904341782931379e-07,40,1761881104008
RDNTUSDT,bybit,gate,0.0010112881805932,1.563689381160482e-06,54,1761881104010
RIFUSDT,bybit,gate,9.131122674929098e-05,8.127770990276509e-07,7,1761855831185
RLCUSDT,gate,binance,0.0006473516801099,5.678324053498076e-07,30,1761881104073
RLCUSDT,gate,bybit,0.0007994436220253,3.669236874291606e-07,32,1761881104071
ROSEUSDT,binance,gate,0.0007921630947537,4.842264113225876e-07,51,1761880153277
RPLUSDT,gate,binance,0.0004932046509537,3.8102097415411684e-07,26,1761881104088
RSRUSDT,binance,bybit,0.00033783912664292986,3.698181465783571e-07,26,1761963024398
SKATEUSDT,binance,gate,0.0011656189045944,1.1344796419560351e-06,39,1761881104225
SKLUSDT,gate,binance,0.0005806608125269,4.565967423485161e-07,20,1761881104233
SONICUSDT,binance,bybit,0.0002960812442934,3.66088285440702e-07,33,1761881104298
SPELLUSDT,bybit,gate,0.001131651211203,8.507052326392046e-07,51,1761881104313
STGUSDT,binance,gate,0.0008037153903195,4.131524595540133e-07,55,1761881104374
STORJUSDT,binance,gate,0.0014416786050577,1.0793942492075218e-06,60,1761880153751
STRKUSDT,binance,gate,0.0008484533462615,5.671161212629741e-07,61,1761881104404
STRKUSDT,bybit,gate,0.0006926606333978,4.842279951165745e-07,52,1761881104407
SUIUSDT,bybit,gate,8.743491627405434e-05,4.208073379400279e-07,19,1761879182810
SUPERUSDT,binance,gate,0.001229762995859,7.672537908915572e-07,55,1761881104436
SUPERUSDT,bybit,gate,0.000712094421954,5.865774720686409e-07,38,1761878194191
SXTUSDT,binance,bybit,0.0004016590799712,7.018988324363221e-07,15,1761872365492
SYRUPUSDT,binance,gate,0.0006231599272472,3.063667854919266e-07,47,1761881104494
TAOUSDT,bybit,binance,0.00017823014739837796,2.8294343251031477e-07,29,1761962090221
TAOUSDT,bybit,gate,0.0003142142737607,4.213247750359829e-07,24,1761881104538
TRBUSDT,gate,binance,0.000746807679397,5.069138436935329e-07,32,1761877199542
TREEUSDT,gate,binance,0.0006389850612583,6.120376701028041e-07,15,1761874252022
TRUUSDT,bybit,binance,0.00025781654994645986,2.820113471997901e-07,64,1761963024813
TWTUSDT,bybit,binance,0.0002609758705082102,1.2338733886071669e-07,48,1761963024850
USELESSUSDT,bybit,binance,0.00044630691265187784,3.9113715963373815e-07,44,1761963024877
USUALUSDT,gate,bybit,0.0011623742219928,1.082238284204784e-06,35,1761880154584
VICUSDT,gate,binance,0.0007453389123762,6.058004240278803e-07,14,1761873298727
VOXELUSDT,binance,bybit,0.000289814145181,7.100635732515998e-07,9,1761688440643
WCTUSDT,bybit,binance,0.0003719368089940997,4.1242396675087446e-07,21,1761948136242
WLFIUSDT,binance,bybit,0.00021472925219840998,1.868319898975496e-07,52,1761961148095
WUSDT,bybit,gate,0.0004946856512776,2.1979570428267798e-07,57,1761881104887
XANUSDT,binance,gate,0.0014080464546723,8.958398218451838e-07,50,1761881104901
XANUSDT,bybit,gate,0.0005130209371789,3.837382903357621e-07,42,1761881104904
XCNUSDT,binance,gate,0.0008426116900253,8.817678979570891e-07,53,1761881104913
XLMUSDT,binance,bybit,9.850841642230201e-05,5.064611200472204e-08,61,1761961148147
XTZUSDT,bybit,binance,0.0004067159309414,6.009678415554813e-07,12,1761686236542
ZORAUSDT,bybit,binance,0.000472092952341743,7.809880644233829e-08,85,1761963025153
ZRCUSDT,binance,gate,0.0016050580088246,1.4118399322748954e-06,59,1761878194874
ZRXUSDT,bybit,gate,0.0005017007127029,4.210210466757634e-07,40,1761878194893
2ZUSDT,gate,binance,0.0001924365796727,5.406408562023271e-07,16,1761880149419
2ZUSDT,gate,bybit,0.0003075131737119,3.8694914518971513e-07,24,1761880149416
2ZUSDT,binance,bybit,0.00031610744804699755,9.025315686612466e-08,74,1761956509329
ACHUSDT,binance,bybit,0.0001700753997569,5.27879529759664e-07,15,1761868487219
ACHUSDT,binance,gate,0.0008347098896982,4.6668496019645197e-07,32,1761879179399
ACXUSDT,bybit,gate,0.0009708907956546,5.52188175176864e-07,49,1761880149534
AIAUSDT,binance,gate,0.0017431520664035,2.9230401126524505e-06,46,1761880149627
AINUSDT,binance,bybit,0.0003508837172224,6.530057919724941e-07,10,1761694999170
ANIMEUSDT,binance,gate,0.0009775600678634,5.514323860372344e-07,38,1761873295170
ANKRUSDT,bybit,gate,0.0008751004642152,8.14362493547192e-07,55,1761881101532
ARKMUSDT,binance,bybit,0.0003053042561137484,3.723783474350825e-07,26,1761956509568
ASRUSDT,gate,bybit,0.0013328040479362,7.513965139915651e-07,19,1761866510222
ASTRUSDT,binance,gate,0.0007666482823665,4.619873554327283e-07,36,1761881101641
ATHUSDT,gate,bybit,0.0006284641350909,4.086981225953231e-07,24,1761880149947
ATOMUSDT,gate,bybit,0.0004578362790826,1.8583079580850157e-07,39,1761880149954
ATOMUSDT,binance,bybit,0.0002175531670065627,1.075768539088845e-07,56,1761962088017
AUCTIONUSDT,bybit,binance,0.0002529130300849212,3.614514918123566e-07,25,1761958351723
AWEUSDT,bybit,gate,0.0008676340330788,7.610918192317897e-07,18,1761876212550
AXSUSDT,gate,bybit,0.0009763743528517,5.433105551263734e-07,16,1761880150041
BABYUSDT,bybit,binance,0.0004275736295620019,2.751879256474974e-07,46,1761939688336
BANANAUSDT,gate,binance,0.0009233327778716,5.772089538328484e-07,18,1761880150091
BANKUSDT,gate,binance,0.0025350022580604,1.388715813773487e-06,64,1761881101789
BBUSDT,gate,bybit,0.000551507542712,4.357244803823284e-07,35,1761880150148
BIOUSDT,bybit,gate,0.0001717178495425,2.7969222222482e-07,29,1761880150213
BRETTUSDT,binance,gate,0.0004453049470039,4.074420038967791e-07,44,1761880150289
BRUSDT,bybit,binance,0.0010201802983644,7.009013075582887e-07,48,1761879180113
CHILLGUYUSDT,gate,binance,0.0011202495543887,4.355980673810418e-07,53,1761880150447
DAMUSDT,gate,bybit,0.0005616808435631,7.673552632881875e-07,18,1761880150656
DOTUSDT,bybit,gate,0.0004384149525815,3.3726342872590685e-07,26,1761881102352
DOTUSDT,binance,gate,0.0003260103903121,2.2906244816940386e-07,43,1761881102350
EGLDUSDT,binance,bybit,0.00014004569349360476,5.914476909005905e-07,12,1761951850646
ESPORTSUSDT,binance,gate,0.000782086156483,8.747753858462361e-07,8,1761870472207
ETHUSDT,gate,bybit,0.0001285641302088,2.948793310197105e-07,27,1761881102502
FFUSDT,gate,binance,0.0003870642367485,5.810515692646354e-07,19,1761878192185
FILUSDT,gate,bybit,0.0006237631340427,6.303258482634676e-07,10,1761703604879
FIOUSDT,binance,bybit,0.00053922889801844,5.152951599081164e-07,38,1761931014560
FIOUSDT,binance,gate,0.0003866419779342,3.828272003269788e-07,36,1761880151021
FLOCKUSDT,binance,bybit,0.0004324344842198,5.466956820542999e-07,17,1761703604906
GMXUSDT,gate,bybit,0.0006124615137919,4.3871033164918873e-07,28,1761881102689
GPSUSDT,bybit,binance,0.0003967241672537163,3.096193572387569e-07,83,1761961146446
GUNUSDT,bybit,gate,0.0009244277840083,9.689195914060091e-07,33,1761881102738
HBARUSDT,binance,bybit,0.00013049079449748953,4.1635189874821537e-08,70,1761962088905
HEMIUSDT,bybit,binance,0.00018367071574784162,2.3749074987534937e-07,43,1761962088918
HUMAUSDT,binance,bybit,0.00017798490379331719,3.126378069205882e-07,25,1761951851004
IMXUSDT,bybit,gate,0.0004645292275875,2.6494602318604864e-07,50,1761881102941
IMXUSDT,binance,gate,0.0005331848566471,3.3321244413856805e-07,37,1761881102943
IOTXUSDT,binance,gate,0.0013445880050317,1.1865674801659155e-06,53,1761877197864
JOEUSDT,bybit,gate,0.0012652264395303,1.4291908996184384e-06,26,1761881103031
JOEUSDT,binance,gate,0.0010180899263427,7.838847739776722e-07,45,1761881103028
KAIAUSDT,binance,gate,0.0008759502517233,3.3438386582806375e-07,60,1761881103065
KOMAUSDT,binance,gate,0.0011541736341201,1.6219994121225876e-06,32,1761879181510
LIGHTUSDT,bybit,gate,0.0002717724364902,6.522198062017113e-07,13,1761864528160
LIGHTUSDT,bybit,binance,0.0006736609150910896,1.9201579903692667e-07,88,1761963023716
LUMIAUSDT,bybit,binance,0.0009473850005162057,1.6533898500108026e-06,32,1761963023778
MOVRUSDT,bybit,binance,0.00045489816414426716,2.578448336106091e-07,88,1761963023911
MTLUSDT,gate,bybit,0.0010943843831167,8.030370901573915e-07,7,1761858708258
MTLUSDT,binance,bybit,0.0002309940206828463,4.502294024277473e-07,21,1761963023917
MUBARAKUSDT,gate,binance,0.0007733250898636,4.446791682355142e-07,25,1761873297330
OBOLUSDT,binance,bybit,0.00020648254189952942,7.379447398448341e-07,11,1761957429281
OLUSDT,bybit,gate,0.0010601335115973,5.366713540171444e-07,53,1761881103661
OLUSDT,binance,gate,0.0005700304077107,6.855754442294058e-07,22,1761881103663
OMUSDT,bybit,binance,0.0001115533918212,7.84412171914389e-07,6,1761867490087
ORCAUSDT,gate,bybit,0.00130538689288,7.678184654587773e-07,11,1761859684712
PENGUUSDT,bybit,binance,6.434265506843624e-05,6.312574447446695e-07,10,1761941666952
PENGUUSDT,bybit,gate,0.0002388254767001,2.9490892101855e-07,27,1761880152671
PHAUSDT,gate,binance,0.0004672833520205,4.078052885684695e-07,25,1761879182147
PIPPINUSDT,binance,bybit,0.0006874566584854719,9.379200116221954e-07,43,1761952787421
POLYXUSDT,bybit,binance,0.0003067817218387,5.267753849391892e-07,14,1761864528827
RADUSDT,gate,binance,0.0029499520484405,5.389712970685002e-06,37,1761880153088
RESOLVUSDT,gate,binance,0.000920421780391,5.485224683649276e-07,52,1761879182411
SAFEUSDT,gate,binance,0.000673530304506,4.876574474152143e-07,17,1761881104126
SCRUSDT,bybit,binance,0.0002448562849787248,1.9394768346353878e-07,65,1761959286631
SNXUSDT,bybit,binance,0.0001688644753233,6.668325736250886e-07,9,1761880153590
SOLUSDT,bybit,binance,8.762628486949138e-05,3.375776705209513e-08,70,1761963024531
SOLUSDT,bybit,gate,0.0002459583402784,1.0631096299337476e-07,51,1761880153593
SPELLUSDT,binance,gate,0.0006001213563449,7.096831788226369e-07,31,1761879182708
STORJUSDT,bybit,gate,0.0002215201562071,4.807246146055898e-07,20,1761880153754
SUSDT,binance,gate,0.0005319982864508,3.7067740073625213e-07,33,1761878194195
SXPUSDT,binance,gate,0.0007921273611383,4.785557635455075e-07,38,1761876215654
SYRUPUSDT,bybit,gate,0.000584933521085,5.263086005738783e-07,21,1761876215678
TNSRUSDT,gate,bybit,0.0006501939453253,7.375372335406119e-07,11,1761873298493
VETUSDT,binance,bybit,0.0003155640795062891,3.138607634057554e-07,28,1761956511968
VETUSDT,binance,gate,0.0005300226927364,2.605850197570277e-07,40,1761881104777
VVVUSDT,bybit,binance,0.0002679119269316504,4.324512103806621e-07,65,1761955590941
WALUSDT,gate,bybit,0.000547111411677,4.749748501320855e-07,18,1761879183302
WALUSDT,gate,binance,0.0006665876700185,5.857977936048117e-07,15,1761880154784
WAXPUSDT,gate,binance,0.0014617523727084,1.047237281553917e-06,16,1761878194616
WCTUSDT,gate,binance,0.0001067994162611,8.372941833095914e-07,5,1761687328233
XRPUSDT,binance,bybit,7.808759146764763e-05,1.0259932680267698e-07,47,1761955591051
ZRCUSDT,bybit,gate,0.0007522936646618,5.966889687631979e-07,46,1761878194877
1INCHUSDT,binance,bybit,0.00015827763893897328,1.0976248948754272e-07,74,1761963022251
AERGOUSDT,bybit,gate,0.0005051038169508,4.095423807144679e-07,36,1761874248358
AIAUSDT,binance,bybit,0.0008855905511672976,1.7774252863282023e-06,66,1761961145431
AIOUSDT,gate,bybit,0.0012495533131306,7.575910529882771e-07,59,1761881101436
APTUSDT,binance,bybit,0.0001231043371854448,2.3498437544835878e-07,30,1761963022494
APTUSDT,binance,gate,0.0002126930576312,3.687531628874863e-07,24,1761878191037
ASPUSDT,bybit,gate,0.0008881901897342,6.825738717627368e-07,21,1761871422679
ASTERUSDT,binance,gate,0.0003907016595003,3.341773801055949e-07,36,1761878191113
ASTRUSDT,bybit,gate,0.0009667395980008,5.071075049467288e-07,66,1761881101639
BMTUSDT,gate,bybit,0.0005811074496768,5.904294961117352e-07,15,1761874248926
CELRUSDT,binance,gate,0.0012561878609928,9.475923148578022e-07,40,1761877196831
COAIUSDT,gate,binance,0.0017970329545789,1.7368161339693915e-06,24,1761881102125
COAIUSDT,bybit,binance,0.0013560811184014827,2.8360329927539244e-06,56,1761963022921
DIAUSDT,binance,bybit,0.000228034788023062,2.2020561902625995e-07,40,1761961146136
EIGENUSDT,binance,bybit,0.00041865245032380715,5.3046938066104217e-08,83,1761963023148
GUNUSDT,gate,binance,0.0006176420610663,6.409356785681514e-07,17,1761878192399
HMSTRUSDT,binance,gate,0.0006713305495584,4.4091321373939206e-07,49,1761880151512
ICNTUSDT,bybit,gate,0.0010777890540487,2.1565365793116224e-06,22,1761865516597
IDEXUSDT,binance,bybit,0.0037937983558758,3.81036902420221e-05,18,1761872363940
INITUSDT,binance,gate,0.0009230025071418,6.486356596875185e-07,55,1761881102951
INJUSDT,binance,gate,0.0003280644258411,3.305998354432255e-07,27,1761881102960
INUSDT,binance,gate,0.0015601183244979,1.4393611163524438e-06,55,1761881102963
INUSDT,bybit,gate,0.0008394101090842,1.204094242533047e-06,35,1761879181317
JELLYJELLYUSDT,binance,gate,0.0002355382218868,7.146245030761075e-07,8,1761879181390
KSMUSDT,binance,bybit,0.0003746983284217,4.315290745201634e-07,26,1761880151958
LINEAUSDT,binance,gate,0.0004301673905265,4.611081932442618e-07,51,1761881103207
LINKUSDT,binance,bybit,5.582867947073468e-05,1.252462578603292e-07,42,1761961146814
LINKUSDT,binance,gate,0.0001869641938359,2.410028981385429e-07,31,1761877198060
MITOUSDT,bybit,binance,0.00037905795717125586,3.7906932751424526e-07,35,1761963023878
MLNUSDT,bybit,binance,0.0001959080569858,8.607175834871359e-07,4,1761693916883
NEARUSDT,gate,bybit,0.0004629752670362,3.820678823043673e-07,20,1761881103535
NOTUSDT,gate,bybit,0.0005144668517506,6.331219663814565e-07,22,1761877198427
NXPCUSDT,bybit,binance,0.00032495466744581,5.62174074873799e-07,13,1761954664985
PLUMEUSDT,binance,gate,0.0006132498180331,9.003052906793377e-07,23,1761880152778
PYTHUSDT,binance,bybit,0.0002703738645194,3.588890687870384e-07,23,1761878193685
PYTHUSDT,binance,gate,0.0004843883173846,4.012612655102799e-07,34,1761875235080
QNTUSDT,binance,bybit,0.0002293205525505407,1.5072971144240116e-07,43,1761962089766
QTUMUSDT,bybit,gate,0.0007852876986079,5.572762882382509e-07,60,1761881103963
QUICKUSDT,binance,bybit,0.0004502540343251,3.30626626043465e-07,35,1761880153043
RAREUSDT,binance,gate,0.0009098044973976,3.515983832872343e-07,57,1761880153112
RESOLVUSDT,bybit,binance,0.00018893523127843485,4.1599066189769973e-07,23,1761963024351
SHELLUSDT,bybit,binance,0.0004897647354891475,8.344850114262411e-07,5,1761931724049
SIGNUSDT,gate,bybit,0.0004546385444274,4.430392705350867e-07,23,1761881104214
SLPUSDT,gate,bybit,0.000902530188412,8.261305575891761e-07,6,1761865517907
SOLVUSDT,gate,binance,0.0006539700909751,6.191717601741292e-07,16,1761881104287
SQDUSDT,gate,binance,0.0011740082152055,1.236628022850202e-06,43,1761881104339
TAIKOUSDT,binance,bybit,0.0003310402519641151,8.483531705678632e-07,5,1761954665694
THETAUSDT,gate,bybit,0.0006271494708018,2.5545019176610385e-07,36,1761881104553
TOWNSUSDT,bybit,binance,0.0007650300549673274,7.698480350606555e-07,11,1761947217470
TRADOORUSDT,binance,gate,0.0001680874104363,7.333121932180152e-07,11,1761871425748
TREEUSDT,bybit,binance,0.0006305996312348387,6.798868917202247e-07,17,1761961147894
UMAUSDT,bybit,binance,0.0004694559521563004,2.60818123668735e-07,38,1761946300405
VELVETUSDT,gate,binance,0.0022607310391262,1.5924732835591e-06,52,1761881104761
VELVETUSDT,gate,bybit,0.001609615149063,1.134568081332071e-06,53,1761881104759
VETUSDT,gate,bybit,0.0009607231253012,6.060885417933382e-07,13,1761880154674
XAIUSDT,bybit,binance,0.0003953065446196502,2.148960768361137e-07,66,1761963025015
XTZUSDT,binance,gate,0.0012445860020344,5.151908412194213e-07,70,1761881104970
YFIUSDT,binance,gate,0.000297840844868,4.067822915521388e-07,24,1761877199974
YFIUSDT,binance,bybit,0.000169615849717185,3.591194703977147e-07,22,1761930316589
ZILUSDT,binance,bybit,0.0006839479236162,3.5249397094575416e-07,41,1761878194842
1000RATSUSDT,bybit,binance,0.0023891372234439,1.3283011340965196e-06,4,1761702534331
A2ZUSDT,bybit,binance,0.0005509404125903,7.670100390645994e-07,7,1761860639920
ADAUSDT,gate,binance,8.294337238291856e-05,5.216609864006254e-07,14,1761881101368
AERGOUSDT,bybit,binance,0.00023192070447551757,1.9229686665235657e-07,74,1761963022342
ALCHUSDT,gate,bybit,0.002055107505468,1.6840580610853834e-06,7,1761868487367
ALCHUSDT,binance,bybit,0.0006925270460412,1e-06,1,1761671073272
AVAXUSDT,gate,bybit,0.0002595751727281,3.998902162997138e-07,20,1761879179775
AVAXUSDT,gate,binance,0.0002796236186804,3.8097815690328853e-07,22,1761880150012
BANDUSDT,gate,bybit,0.0009100496366387,7.013148155494084e-07,13,1761881101776
BCHUSDT,binance,bybit,0.0001198611143480499,8.475360527590661e-08,52,1761962088147
BERAUSDT,binance,gate,0.0004996868737541,6.819201384592151e-07,22,1761881101852
BICOUSDT,gate,bybit,0.0007740695442018,5.311156816677527e-07,20,1761870471366
BSVUSDT,gate,bybit,0.0011867308170917,7.946824030791771e-07,25,1761881101971
COMPUSDT,gate,bybit,0.0004873827559025,4.56119691628928e-07,19,1761871423291
DEEPUSDT,binance,gate,0.0006899593811985,5.698350660947769e-07,45,1761881102273
DYDXUSDT,gate,bybit,0.0004750130587669,3.868053197900048e-07,23,1761879180600
DYMUSDT,gate,bybit,0.001129933849403,5.230116289406165e-07,18,1761871423529
ENAUSDT,gate,binance,6.412668552734077e-05,7.773489764911605e-07,6,1761881102425
EPTUSDT,binance,bybit,9.50357695283717e-05,2.2534310132952385e-07,48,1761963023187
FARTCOINUSDT,bybit,binance,0.00030054694174856623,3.567234293320684e-07,28,1761954664208
GALAUSDT,binance,gate,0.0004482761091213,2.879907586605408e-07,35,1761881102650
GALAUSDT,bybit,gate,0.0004410465273843,3.16757411431159e-07,34,1761881102648
INJUSDT,binance,bybit,9.261516783138118e-05,1.9332244739508512e-07,35,1761959285756
JSTUSDT,bybit,gate,0.0002514590601962,5.059804902116782e-07,15,1761879181406
MUBARAKUSDT,bybit,gate,0.0005598222735685,6.565602524109639e-07,31,1761880152306
NFPUSDT,bybit,gate,0.0007054124669216,1.5712061620643525e-06,19,1761880152388
PENDLEUSDT,binance,gate,0.000437022507365,2.2577714306642987e-07,37,1761878193448
PEOPLEUSDT,binance,bybit,0.00038863396125431496,5.081229423369773e-07,20,1761947216654
PROVEUSDT,gate,bybit,0.0002641103988028,4.145044275992106e-07,20,1761871425044
PTBUSDT,binance,bybit,7.457058336195224e-05,8.344117266977976e-07,5,1761704672051
PUFFERUSDT,gate,bybit,0.0047455433525886,1.9534171662127248e-05,18,1761880152955
PUFFERUSDT,binance,bybit,0.0005944094805646314,7.001320975249638e-07,70,1761963024257
RENDERUSDT,gate,bybit,0.0006272896956478,4.364588401148341e-07,22,1761881104031
REZUSDT,gate,binance,0.000888371455938,7.14519969696178e-07,21,1761881104048
RLCUSDT,bybit,binance,0.0002968333493597923,1.949604011056093e-07,46,1761963024376
SKYAIUSDT,bybit,binance,0.0005989271276688116,6.508806807639835e-07,23,1761962089995
SWARMSUSDT,binance,gate,0.0005461202573102,7.259582924717967e-07,12,1761865518118
SWARMSUSDT,bybit,gate,0.000240623700596,5.911653567885453e-07,20,1761866513138
SXPUSDT,binance,bybit,0.00038937173943561713,4.411557017035405e-07,46,1761962090162
TRXUSDT,bybit,gate,0.0001546967856204,1.863240955594942e-07,36,1761881104642
UBUSDT,binance,bybit,0.0003014062656888069,3.4241699753843013e-07,26,1761960216793
USTCUSDT,binance,gate,0.0004321335628132,4.647268510682946e-07,22,1761878194494
VANAUSDT,gate,binance,0.0002383415470483,6.854015347212086e-07,11,1761851137268
XTZUSDT,bybit,gate,0.0007686814932188,3.894800566697524e-07,46,1761881104972
ZROUSDT,binance,bybit,0.00012474921198706,1.5357709833515422e-07,41,1761962090666
AEROUSDT,binance,gate,0.0008208162514375,5.497888001462157e-07,45,1761881101379
ARUSDT,gate,bybit,0.0006195778443169,4.014694851646024e-07,33,1761881101611
ARUSDT,gate,binance,0.0005866934023965,2.9015597250657096e-07,33,1761881101613
AUCTIONUSDT,bybit,gate,0.0004937696072248,5.33126727710701e-07,25,1761877196373
AXSUSDT,binance,bybit,0.0001945825129881,4.200932680548748e-07,22,1761880150043
BANUSDT,gate,bybit,0.00073181440669,7.554464179614917e-07,14,1761876212628
BICOUSDT,binance,bybit,0.0006084780540091,8.248039753143193e-07,6,1761854915092
BOMEUSDT,binance,gate,0.000844729721533,3.982790409980138e-07,52,1761881101939
CELRUSDT,binance,bybit,0.0005060168293750427,9.864530458606562e-07,30,1761942597437
COTIUSDT,bybit,gate,0.0008712794904371,5.432830467015284e-07,57,1761881102162
ETHUSDT,binance,gate,8.81656767027228e-05,1.5476244987579017e-07,38,1761878192140
EVAAUSDT,binance,bybit,0.0011240774684453418,8.577854458924421e-07,15,1761936764710
FIOUSDT,gate,bybit,0.0010873092293642,4.277834261208911e-07,27,1761881102565
FORTHUSDT,gate,binance,0.0003614950334326,8.452519958055484e-07,5,1761878192275
GPSUSDT,gate,binance,0.0009054136992658,6.69511222829649e-07,35,1761880151269
GRASSUSDT,binance,bybit,0.0001699020486937,9.507602689442552e-07,2,1761878192377
HAEDALUSDT,gate,binance,0.0005350883925396,5.142703430750968e-07,24,1761880151361
HIGHUSDT,gate,binance,0.0004602900867175,1.2233540796093017e-06,11,1761861621776
HIPPOUSDT,bybit,gate,0.0004916248992131,6.013270044348763e-07,27,1761880151483
HMSTRUSDT,gate,bybit,0.0004598146264963,9.51726165358444e-07,2,1761850160483
HYPEUSDT,bybit,binance,0.0007046895330065001,1.2753768291408222e-07,82,1761963023514
HYPEUSDT,bybit,gate,0.0002616089937881,2.349473174154453e-07,36,1761881102882
KERNELUSDT,gate,bybit,0.0009901261081103,5.344008349919289e-07,28,1761881103110
KSMUSDT,gate,bybit,0.000505408276535,5.033864947738235e-07,20,1761879181518
LSKUSDT,gate,binance,0.00057842056364,8.081835677039005e-07,14,1761870473082
LUMIAUSDT,bybit,gate,0.0010902893680473,2.1079637712614e-06,24,1761879181627
